"property_id","bathroom_count","bedroom_count","calc_finish_sq_ft","assessed_property_value","tax_paid","tax_rate","county_code","county"
49183,2,1,1725,895969,13418.63,1.4976667719530474,6037,"Los Angeles"
49184,3,4,2429,211835,2708.45,1.278565864942054,6037,"Los Angeles"
49185,3,4,3737,4060999,48956.21,1.2055213507809284,6037,"Los Angeles"
49186,5,5,4523,517375,6570.33,1.2699357332689054,6037,"Los Angeles"
49187,4,4,3063,1166081,14320.43,1.228081925698129,6037,"Los Angeles"
49188,4,5,3374,907896,11169.3,1.2302400274921357,6037,"Los Angeles"
49189,6,4,6193,1421585,17486.12,1.230043929838877,6037,"Los Angeles"
49190,3,3,2330,169990,2298.33,1.3520383551973645,6037,"Los Angeles"
49191,5,3,4243,929943,11068.2,1.1902019801213624,6037,"Los Angeles"
49192,5,4,3951,1234469,14578.01,1.1809134129735133,6037,"Los Angeles"
49193,4,3,3917,2531611,29514.49,1.1658382745216387,6037,"Los Angeles"
49194,6,5,4578,2764175,32234.41,1.166149393580363,6037,"Los Angeles"
49195,2,1,1237,433212,5431.47,1.25376720866458,6037,"Los Angeles"
49196,1,1,749,435124,5172.47,1.188734705509234,6037,"Los Angeles"
49197,3,2,1645,783009,9383.25,1.1983578732811502,6037,"Los Angeles"
49198,3,2,1711,746926,9021.4,1.2078037181728845,6037,"Los Angeles"
49199,2,2,1363,621529,7430.69,1.1955500065161881,6037,"Los Angeles"
49200,3,2,2045,888678,10724.04,1.2067407992546233,6037,"Los Angeles"
49201,2,2,1433,880220,10604.06,1.2047056417713753,6037,"Los Angeles"
49202,2,1,1481,301498,3621.91,1.2013048179424075,6037,"Los Angeles"
49203,1,1,718,303745,3641.99,1.199028790597376,6037,"Los Angeles"
49204,5,5,4337,1156226,14203.74,1.22845706635208,6037,"Los Angeles"
49205,7,6,6424,2487797,30195.15,1.2137304611268525,6037,"Los Angeles"
49206,5,4,3806,3313709,39851.05,1.2026116354815708,6037,"Los Angeles"
49207,2,3,1442,864106,10473.57,1.212070046961831,6037,"Los Angeles"
49208,7,6,5448,2416658,29160.34,1.206639085878101,6037,"Los Angeles"
49210,2,1,954,553310,6688.79,1.208868446259782,6037,"Los Angeles"
49212,7,8,4535,1740903,20960.61,1.2040079200277098,6037,"Los Angeles"
49213,5,4,4287,3125956,37611.2,1.2031903200173002,6037,"Los Angeles"
49214,3,4,2763,286796,3639.56,1.2690414092246753,6037,"Los Angeles"
49215,5,4,4541,2305958,27755.09,1.203625131073506,6037,"Los Angeles"
49216,5,4,7127,6803195,81542.54,1.1985918380995986,6037,"Los Angeles"
49217,7,5,11224,6254728,75197.37,1.2022484430977654,6037,"Los Angeles"
49218,4,4,2690,976085,11858.42,1.2148962436673036,6037,"Los Angeles"
49219,6,4,5153,1447000,17434.37,1.2048631651693158,6037,"Los Angeles"
49220,9,7,9040,6903820,79437.95,1.1506376180143745,6037,"Los Angeles"
49221,4,4,3414,2970180,35619.05,1.199221932677481,6037,"Los Angeles"
49222,4,5,2736,3756425,44972.34,1.1972111781813823,6037,"Los Angeles"
49223,4,3,2606,1304710,15663.11,1.2005050930858199,6037,"Los Angeles"
49224,3,4,3018,4948000,59242.15,1.1972948666127727,6037,"Los Angeles"
49225,2,2,1400,619105,7491.67,1.210080680983032,6037,"Los Angeles"
49226,2,2,3535,2548055,30543.98,1.1987174531162004,6037,"Los Angeles"
49227,1,1,2372,182794,2279.45,1.2470048251036685,6037,"Los Angeles"
49228,3,3,1742,2140498,25644.53,1.1980637216199221,6037,"Los Angeles"
49229,4,3,4784,3914000,47093.06,1.2031951967296883,6037,"Los Angeles"
49230,5,5,4854,4667567,56239.73,1.2049046109032822,6037,"Los Angeles"
49231,5,5,4139,3709820,44733.75,1.2058199589198397,6037,"Los Angeles"
49232,2,3,1678,192227,2360.79,1.228126121720674,6037,"Los Angeles"
49233,2,3,1239,1403905,16877.44,1.2021782100640712,6037,"Los Angeles"
49234,2,3,2402,347717,4253.49,1.2232620205511953,6037,"Los Angeles"
49235,4,4,3131,1336084,16068.63,1.2026661497331006,6037,"Los Angeles"
49236,3,4,2286,1026404,2389.57,0.2328098877245217,6037,"Los Angeles"
49237,2,2,1207,561725,6797.07,1.2100351595531622,6037,"Los Angeles"
49238,2,3,1570,145340,1809,1.2446676757946882,6037,"Los Angeles"
49239,6,5,3454,3416228,41023.58,1.200844323036987,6037,"Los Angeles"
49240,2,3,1560,1500000,18022.83,1.2015220000000002,6037,"Los Angeles"
49241,3,3,2071,810833,9804.32,1.2091663758135152,6037,"Los Angeles"
49242,2,3,2005,1352824,16240.29,1.2004732322903793,6037,"Los Angeles"
49243,4,5,2819,824624,10070.3,1.2211989949358737,6037,"Los Angeles"
49244,3,4,2665,3095000,37197.86,1.201869466882068,6037,"Los Angeles"
49245,3,3,2284,1035533,12606.41,1.2173837048167464,6037,"Los Angeles"
49246,2,3,2220,615131,7471.01,1.2145396671603284,6037,"Los Angeles"
49247,3,3,2214,2320000,27960.63,1.2051995689655173,6037,"Los Angeles"
49248,3,4,2440,1761058,21311.17,1.2101344759797803,6037,"Los Angeles"
49249,4,4,3680,2159414,26110.85,1.209163689778801,6037,"Los Angeles"
49250,4,5,6568,5500000,66064.22,1.2011676363636363,6037,"Los Angeles"
49251,4,5,6437,6142262,73594.52,1.198166408401335,6037,"Los Angeles"
49252,4,4,3412,3360924,40266.93,1.1980910606726007,6037,"Los Angeles"
49253,2,2,1180,142289,1731.9,1.217170687825482,6037,"Los Angeles"
49254,2,2,1326,711689,8607.89,1.2095016221973363,6037,"Los Angeles"
49255,6,5,5331,3511072,42273.4,1.204002652181442,6037,"Los Angeles"
49256,2,3,3042,1751952,21136.04,1.2064280299916894,6037,"Los Angeles"
49257,2,3,1399,1539093,18449.71,1.1987391275251071,6037,"Los Angeles"
49258,4,5,2770,469258,5764.32,1.2283903524287278,6037,"Los Angeles"
49259,3,5,3248,1146343,13831.93,1.2066135528371527,6037,"Los Angeles"
49260,1,2,1197,201724,2569.97,1.2740030933354483,6037,"Los Angeles"
49261,2,4,1920,735199,8875.41,1.2072119249346096,6037,"Los Angeles"
49262,3,4,3290,332873,4289.15,1.2885244522685828,6037,"Los Angeles"
49263,6,5,4330,2117814,25537.91,1.2058617990059561,6037,"Los Angeles"
49264,9,7,7426,17170000,205258.32,1.1954474082702389,6037,"Los Angeles"
49265,6,5,6495,688041,8594.18,1.249079633335804,6037,"Los Angeles"
49266,3,3,2514,3053146,36707.87,1.202296581951862,6037,"Los Angeles"
49267,2,2,1228,411555,5043.91,1.225573738625457,6037,"Los Angeles"
49268,3,3,2103,655130,8098.24,1.2361271808648666,6037,"Los Angeles"
49269,3,4,3034,657604,8133.65,1.2368613937871424,6037,"Los Angeles"
49270,2,3,1755,615080,7558.33,1.2288368992651364,6037,"Los Angeles"
49271,2,2,1300,746208,9001.11,1.2062467837385824,6037,"Los Angeles"
49272,2,2,1332,765258,9208.74,1.2033510267125598,6037,"Los Angeles"
49273,3,3,1852,474778,5773.45,1.2160314926133897,6037,"Los Angeles"
49274,3,3,1983,1040630,12518.22,1.2029462921499474,6037,"Los Angeles"
49275,3,3,1819,775258,9352.35,1.2063532398246777,6037,"Los Angeles"
49276,7,6,7250,3473612,42235.5,1.2158957304385176,6037,"Los Angeles"
49277,4,4,3361,1878212,22716.6,1.20948007999097,6037,"Los Angeles"
49278,6,5,7177,2052688,24875.8,1.2118646379771305,6037,"Los Angeles"
49279,2,3,1704,112616,1529.55,1.3581995453576756,6037,"Los Angeles"
49280,2,4,2054,918789,11684.93,1.271775130089716,6037,"Los Angeles"
49281,2,4,2094,764570,9900.52,1.2949134807800462,6037,"Los Angeles"
49282,2,3,1265,536966,6534.4,1.2169113128205509,6037,"Los Angeles"
49283,6,5,6800,3329495,NULL,NULL,6037,"Los Angeles"
49284,1,1,629,287010,3541.63,1.233974425978189,6037,"Los Angeles"
49285,2,2,1152,627709,7479.07,1.1914868195294315,6037,"Los Angeles"
49286,3,4,2564,204994,3246.07,1.5834951266866348,6037,"Los Angeles"
49287,2,3,2333,1548378,18361.81,1.1858738628422776,6037,"Los Angeles"
49288,5,5,4564,2182038,26442.25,1.2118143680357538,6037,"Los Angeles"
49289,1,2,1040,452500,5568.35,1.2305745856353592,6037,"Los Angeles"
49290,1,2,928,499541,6084.37,1.2179921167631886,6037,"Los Angeles"
49291,2,1,2077,163461,2145.47,1.3125271471482494,6037,"Los Angeles"
49292,2,1,1108,325470,3999.82,1.2289366147417582,6037,"Los Angeles"
49293,1,1,600,357549,4408.13,1.2328743752604538,6037,"Los Angeles"
49294,1,2,1086,970000,11557.11,1.1914546391752578,6037,"Los Angeles"
49295,3,3,2030,1366482,16223.33,1.1872333481158186,6037,"Los Angeles"
49296,2,3,1491,532075,6955.27,1.3071972936146221,6037,"Los Angeles"
49297,3,3,3310,1387615,16382.75,1.1806408838186384,6037,"Los Angeles"
49298,3,2,1748,410705,10877.87,2.6485847506117532,6037,"Los Angeles"
49299,5,2,4285,3313013,38348.98,1.1575257929866258,6037,"Los Angeles"
49300,4,3,3099,1844418,22099.71,1.1981942271220516,6037,"Los Angeles"
49302,2,2,1197,1810831,21256.37,1.1738461512973877,6037,"Los Angeles"
49303,1,2,2033,218278,2920.59,1.3380139088685072,6037,"Los Angeles"
49304,2,3,1996,1040000,12023.02,1.1560596153846154,6037,"Los Angeles"
49305,4,4,2952,428468,5209.59,1.2158644286154392,6037,"Los Angeles"
49306,2,3,1979,545583,6316.55,1.1577615138301598,6037,"Los Angeles"
49307,3,2,3068,4532700,52188.46,1.1513768835351998,6037,"Los Angeles"
49308,2,2,992,569000,9305.88,1.6354797891036905,6037,"Los Angeles"
49309,4,3,3544,967259,11703.7,1.2099861567584278,6037,"Los Angeles"
49310,2,3,1550,1582781,18730.94,1.183419563414016,6037,"Los Angeles"
49311,10,7,9087,2651767,31060.29,1.1713053974953305,6037,"Los Angeles"
49312,3,4,2544,449376,5689.77,1.2661490600299081,6037,"Los Angeles"
49313,2,2,953,541128,6680.9,1.2346247098653182,6037,"Los Angeles"
49314,1,1,495,318576,4141.26,1.2999284315202653,6037,"Los Angeles"
49315,4,4,2746,1728264,20227.4,1.1703883203029168,6037,"Los Angeles"
49316,3,3,1985,702092,8571.76,1.22088843057605,6037,"Los Angeles"
49317,6,5,5452,2215696,25938.19,1.1706565341093722,6037,"Los Angeles"
49318,6,5,8426,2633447,31517.57,1.196818086712966,6037,"Los Angeles"
49319,7,5,7939,1861083,22014.72,1.1828983446735046,6037,"Los Angeles"
49320,3,4,3897,3511917,40524.22,1.153905972151392,6037,"Los Angeles"
49321,4,2,2438,1010000,12085.05,1.196539603960396,6037,"Los Angeles"
49322,3,3,1639,201956,2494.47,1.2351551823169402,6037,"Los Angeles"
49323,2,4,2708,259387,3222.25,1.242255779973553,6037,"Los Angeles"
49324,3,4,1599,135399,4266.5,3.1510572456221984,6037,"Los Angeles"
49325,2,3,1887,157765,4518.26,2.8639178525021394,6037,"Los Angeles"
49326,7,4,7092,1522389,18071.26,1.1870330119305905,6037,"Los Angeles"
49327,8,8,6579,2574582,29930.68,1.1625452209329514,6037,"Los Angeles"
49328,3,3,3655,2107845,49886.44,2.366703434076035,6037,"Los Angeles"
49329,4,3,4357,6682712,100512.48,1.5040672110364772,6037,"Los Angeles"
49330,2,2,1556,2909933,35722.32,1.2275993983366627,6037,"Los Angeles"
49331,4,4,2608,1101113,14855.5,1.349134920757452,6037,"Los Angeles"
49332,3,4,3050,1342588,16089.98,1.198430196009498,6037,"Los Angeles"
49333,3,3,2696,1623389,19291.98,1.1883769078144548,6037,"Los Angeles"
49334,5,4,3536,6363777,72807.16,1.1440872299579323,6037,"Los Angeles"
49335,4,2,4080,946065,11671.82,1.2337228414538113,6037,"Los Angeles"
49336,4,2,3346,1294313,15803.29,1.2209790058509804,6037,"Los Angeles"
49337,4,4,3165,274310,3667.01,1.3368123655717985,6037,"Los Angeles"
49338,3,3,3010,1615433,19948.34,1.2348602510905744,6037,"Los Angeles"
49339,3,3,2462,259808,3412.88,1.3136162088927208,6037,"Los Angeles"
49340,2,3,1827,1203127,14471.33,1.2028098446797386,6037,"Los Angeles"
49341,3,3,2434,1900432,22862.65,1.2030238387903383,6037,"Los Angeles"
49342,3,2,3352,1880000,22767.91,1.2110590425531915,6037,"Los Angeles"
49343,5,4,4586,2214680,26671.37,1.2042990409449672,6037,"Los Angeles"
49344,4,4,2730,221558,2945.34,1.3293765063775627,6037,"Los Angeles"
49346,1,3,1164,175267,2255.35,1.286808127029047,6037,"Los Angeles"
49347,1,1,1223,32091,553.51,1.7248138107257487,6037,"Los Angeles"
49348,1,2,1118,26457,469.62,1.7750311826737724,6037,"Los Angeles"
49350,2,5,1456,187751,2418.62,1.28820618798302,6037,"Los Angeles"
49351,1,2,900,168461,2061.68,1.2238322222947744,6037,"Los Angeles"
49352,1,2,959,134568,1670.65,1.241491290648594,6037,"Los Angeles"
49354,1,2,1487,199722,2566.64,1.2851062977538779,6037,"Los Angeles"
49359,1,2,1096,289346,3524.13,1.2179639601031291,6037,"Los Angeles"
49362,2,4,1314,76302,1094.72,1.434719928704359,6037,"Los Angeles"
49363,1,2,1174,254648,3233.06,1.2696192391065315,6037,"Los Angeles"
49365,1,2,1158,460000,6139.87,1.334754347826087,6037,"Los Angeles"
49366,2,4,1550,445395,5434.61,1.2201775951683336,6037,"Los Angeles"
49368,4,4,2583,362460,4870.24,1.3436627489929922,6037,"Los Angeles"
49369,1,4,2016,183336,2331.01,1.271441506305363,6037,"Los Angeles"
49370,3,3,2874,224622,3357.46,1.4947155665963263,6037,"Los Angeles"
49371,2,4,3130,754384,9503.06,1.259711234596704,6037,"Los Angeles"
49372,2,2,1852,364170,4856.15,1.3334843616992063,6037,"Los Angeles"
49373,1,2,1128,373375,5017.09,1.3437134248409774,6037,"Los Angeles"
49374,2,2,2561,502517,6602.86,1.3139575377549415,6037,"Los Angeles"
49375,4,4,2799,319552,4397.62,1.3761829060684958,6037,"Los Angeles"
49376,3,4,3631,888763,11092.17,1.2480458794976839,6037,"Los Angeles"
49377,2,4,1793,547490,7010.59,1.2804964474236973,6037,"Los Angeles"
49378,2,2,1943,90246,1664.22,1.8440928129778607,6037,"Los Angeles"
49379,3,3,2455,108477,1899.19,1.750776662333951,6037,"Los Angeles"
49380,4,4,3903,736866,9319.8,1.2647889847000675,6037,"Los Angeles"
49381,3,2,2214,401022,5325.75,1.3280443466941965,6037,"Los Angeles"
49382,4,4,3170,765000,13148.15,1.7187124183006535,6037,"Los Angeles"
49383,3,3,2377,240748,7639.67,3.1733056972435905,6037,"Los Angeles"
49384,1,2,1292,37632,568.14,1.5097257653061225,6037,"Los Angeles"
49385,2,3,1734,492395,6000.39,1.2186131053321014,6037,"Los Angeles"
49386,1,4,1500,474000,5847.9,1.2337341772151897,6037,"Los Angeles"
49389,1,2,1489,202062,2610.91,1.292133107660025,6037,"Los Angeles"
49390,2,3,1176,459888,5648.46,1.2282251330758793,6037,"Los Angeles"
49391,1,2,1302,224142,2843.37,1.2685574323419975,6037,"Los Angeles"
49392,1,2,1092,300250,3747.07,1.2479833472106578,6037,"Los Angeles"
49393,1,2,1255,43775,610.7,1.3950885208452315,6037,"Los Angeles"
49395,1,3,1240,188245,2339,1.2425296820632685,6037,"Los Angeles"
49396,2,3,1446,238830,3032.98,1.2699325880333292,6037,"Los Angeles"
49397,1,3,1420,248527,3147.44,1.2664378518229409,6037,"Los Angeles"
49398,3,4,1874,205895,2691.32,1.307132276160179,6037,"Los Angeles"
49399,1,2,1200,32257,572.9,1.7760486096041168,6037,"Los Angeles"
49400,2,3,1451,186742,2404.63,1.2876749740283386,6037,"Los Angeles"
49401,1,3,1434,160409,2126.2,1.3254867245603426,6037,"Los Angeles"
49405,2,3,1520,279414,3532.8,1.264360411432498,6037,"Los Angeles"
49406,1,4,2072,196450,2471.29,1.2579740391957241,6037,"Los Angeles"
49408,1,2,1302,197160,2526.91,1.2816544938121324,6037,"Los Angeles"
49409,1,3,1867,395000,5189.35,1.3137594936708863,6037,"Los Angeles"
49410,1,2,1092,44589,620.57,1.391755814214268,6037,"Los Angeles"
49412,4,6,3088,388798,4814.67,1.2383474194826105,6037,"Los Angeles"
49413,1,3,1647,49367,705.57,1.4292341037535197,6037,"Los Angeles"
49414,1,2,1232,305308,3830.55,1.2546510409160585,6037,"Los Angeles"
49415,1,4,1656,188144,2452.11,1.3033155455395868,6037,"Los Angeles"
49417,2,2,1469,54423,824.39,1.5147823530492621,6037,"Los Angeles"
49418,3,5,2383,182320,2314.25,1.269334137779728,6037,"Los Angeles"
49419,2,2,1452,449135,5474.57,1.2189141349482895,6037,"Los Angeles"
49420,1,1,811,94000,1459.98,1.5531702127659575,6037,"Los Angeles"
49421,1,1,1018,144000,1595.55,1.1080208333333332,6037,"Los Angeles"
49422,1,2,1161,299000,3696.44,1.2362675585284282,6037,"Los Angeles"
49423,1,1,729,76000,1433.5,1.886184210526316,6037,"Los Angeles"
49424,2,2,1628,860424,10402.07,1.2089469842775191,6037,"Los Angeles"
49425,2,3,1850,452671,5643.55,1.2467222331450436,6037,"Los Angeles"
49426,4,4,3659,563310,6956.86,1.234996715840301,6037,"Los Angeles"
49427,4,4,2815,191936,2472.34,1.288106452150717,6037,"Los Angeles"
49428,3,2,1413,69297,959.92,1.3852259116556271,6037,"Los Angeles"
49429,2,3,2984,906090,11067.67,1.221475791588032,6037,"Los Angeles"
49430,2,3,1208,63736,902.1,1.4153696498054475,6037,"Los Angeles"
49431,3,3,2176,777000,9532.1,1.2267824967824967,6037,"Los Angeles"
49432,3,4,2228,551319,6722.75,1.2193938536491578,6037,"Los Angeles"
49433,2,2,2077,90248,1231.83,1.3649388352096443,6037,"Los Angeles"
49434,1,2,969,32254,414.85,1.2861970608296647,6037,"Los Angeles"
49435,1,3,1732,83899,1124.59,1.3404093016603296,6037,"Los Angeles"
49437,2,3,2016,322174,3970.96,1.2325513542371513,6037,"Los Angeles"
49438,2,3,1551,64359,884.49,1.3743066237822217,6037,"Los Angeles"
49439,1,2,1251,548337,6642.23,1.2113408360187257,6037,"Los Angeles"
49440,1,2,1358,59175,815.83,1.378673426277989,6037,"Los Angeles"
49441,2,3,1766,463204,8475.32,1.8297164964033126,6037,"Los Angeles"
49442,2,3,1760,359690,4496.68,1.2501542995357113,6037,"Los Angeles"
49444,3,4,1996,328920,4144.36,1.259990271190563,6037,"Los Angeles"
49445,1,2,1092,248917,3148.74,1.2649758754926341,6037,"Los Angeles"
49447,4,4,2466,222459,2875.47,1.292584251480048,6037,"Los Angeles"
49448,2,3,1132,270459,3380.4,1.249875212139363,6037,"Los Angeles"
49449,1,2,1204,152827,2217.26,1.4508300234906137,6037,"Los Angeles"
49450,1,2,728,198051,2386.61,1.205048194656932,6037,"Los Angeles"
49451,1,3,1386,358294,4457.15,1.243992363812958,6037,"Los Angeles"
49458,1,3,1743,289789,3635.08,1.2543885378672068,6037,"Los Angeles"
49459,2,4,1196,259739,3207.5,1.234893489233423,6037,"Los Angeles"
49463,3,4,3017,344100,7277.15,2.1148358035454806,6037,"Los Angeles"
49464,1,2,1030,190939,2362.25,1.2371752235006992,6037,"Los Angeles"
49466,2,4,1346,420355,5179.5,1.232172806318469,6037,"Los Angeles"
49468,1,3,1144,41759,668.57,1.6010201393711538,6037,"Los Angeles"
49469,2,2,1182,217131,2681.97,1.2351852107713774,6037,"Los Angeles"
49470,2,4,1498,204249,2618.61,1.2820674764625533,6037,"Los Angeles"
49471,1,3,1288,567524,6979.15,1.2297541601764859,6037,"Los Angeles"
49472,2,3,1255,185015,2329.28,1.258968191768235,6037,"Los Angeles"
49473,1,2,1234,52963,738.04,1.3935011234257877,6037,"Los Angeles"
49474,2,2,1694,81958,1114.63,1.3600014641645721,6037,"Los Angeles"
49475,1,2,1032,116043,1542.86,1.329558870418724,6037,"Los Angeles"
49476,2,3,1358,439000,5407.21,1.2317107061503418,6037,"Los Angeles"
49477,1,3,1372,578086,7087.4,1.2260113547119287,6037,"Los Angeles"
49478,2,3,1256,124325,1618.47,1.3018057510557008,6037,"Los Angeles"
49479,2,2,1408,259079,3199.19,1.2348318466568113,6037,"Los Angeles"
49482,2,3,1662,549000,6641.1,1.2096721311475411,6037,"Los Angeles"
49486,2,4,1634,242209,3003.07,1.2398672221098308,6037,"Los Angeles"
49487,1,2,1300,392166,4734.22,1.207197972287246,6037,"Los Angeles"
49488,2,3,1462,438280,5310.51,1.211670621520489,6037,"Los Angeles"
49489,1,2,1404,39295,560.48,1.4263392289095305,6037,"Los Angeles"
49490,1,2,1136,554560,6695.07,1.2072760386612809,6037,"Los Angeles"
49491,1,2,1137,278048,3394.48,1.2208251812636668,6037,"Los Angeles"
49492,1,2,1150,303030,3788.46,1.2501930501930503,6037,"Los Angeles"
49493,2,3,1451,429746,5303.73,1.234154593643687,6037,"Los Angeles"
49494,1,3,1282,29984,529.79,1.7669090181430096,6037,"Los Angeles"
49495,1,2,1222,354152,4393.72,1.2406311414307982,6037,"Los Angeles"
49497,2,3,1158,194976,2488.96,1.2765468570490728,6037,"Los Angeles"
49498,2,3,2018,238984,2981.24,1.2474642653901515,6037,"Los Angeles"
49499,1,3,1562,179377,2261.21,1.2605908226807228,6037,"Los Angeles"
49500,2,3,1303,124456,1647.03,1.3233833644018769,6037,"Los Angeles"
49501,1,3,1520,222815,2867.46,1.2869241298835357,6037,"Los Angeles"
49502,1,2,1188,161668,2038.52,1.2609298067644803,6037,"Los Angeles"
49505,3,4,2420,411256,5121.87,1.2454213433968135,6037,"Los Angeles"
49506,1,2,1083,179839,2323.53,1.2920056272554898,6037,"Los Angeles"
49508,1,3,1535,43455,628.01,1.4451961799562767,6037,"Los Angeles"
49509,1,2,1180,140449,1720.05,1.2246794209997933,6037,"Los Angeles"
49510,2,2,1838,350647,4374.54,1.2475623632884354,6037,"Los Angeles"
49512,1,2,1503,384362,4840.73,1.2594195055702697,6037,"Los Angeles"
49513,2,4,2314,137545,1835.67,1.3345959504162275,6037,"Los Angeles"
49514,1,2,2196,335632,4164,1.2406445154216523,6037,"Los Angeles"
49518,2,3,2749,668267,8166.77,1.2220818924172525,6037,"Los Angeles"
49519,3,4,3106,400752,5073.78,1.2660647981794226,6037,"Los Angeles"
49522,1,2,924,187389,2293.77,1.224068648639995,6037,"Los Angeles"
49524,1,3,1172,40338,659.15,1.6340671327284446,6037,"Los Angeles"
49526,2,4,2373,349785,4395.33,1.2565804708606714,6037,"Los Angeles"
49530,1,2,888,272595,3325.27,1.219857297455933,6037,"Los Angeles"
49533,2,2,1200,109972,1404.9,1.2775070017822718,6037,"Los Angeles"
49535,1,3,1742,536405,6595.68,1.2296082251284013,6037,"Los Angeles"
49536,1,2,1353,57239,795.17,1.3892101539160362,6037,"Los Angeles"
49538,1,2,1026,788039,9588.14,1.2167088177107985,6037,"Los Angeles"
49539,1,2,1211,610095,7387.43,1.2108655209434598,6037,"Los Angeles"
49543,2,3,1908,72856,997.37,1.3689606895794444,6037,"Los Angeles"
49550,1,3,2074,211397,2755.69,1.303561545338865,6037,"Los Angeles"
49551,1,4,2594,480407,5883.15,1.2246178760925632,6037,"Los Angeles"
49558,1,6,2608,1062727,12851.2,1.2092663496834088,6037,"Los Angeles"
49567,1,2,1464,1007272,12123.31,1.2035785765910298,6037,"Los Angeles"
49568,1,3,1570,888435,10705.61,1.2049964263001796,6037,"Los Angeles"
49569,1,3,1578,58974,819.29,1.3892393258045916,6037,"Los Angeles"
49570,2,3,1842,384088,4716.82,1.2280571119118535,6037,"Los Angeles"
49571,2,3,2050,403354,4961.16,1.2299766458247592,6037,"Los Angeles"
49573,2,3,2015,95428,1287.63,1.349320954017689,6037,"Los Angeles"
49574,2,3,1998,283506,3548.62,1.2516913222295118,6037,"Los Angeles"
49575,3,4,1827,780392,9506.52,1.2181724056627952,6037,"Los Angeles"
49576,3,4,3678,175366,2333.63,1.3307197518333087,6037,"Los Angeles"
49577,3,5,3087,334033,4195.42,1.255989677666578,6037,"Los Angeles"
49578,2,3,2542,915993,11076.41,1.209224306299284,6037,"Los Angeles"
49580,1,2,1391,456984,5640.62,1.2343145493058838,6037,"Los Angeles"
49581,3,4,2859,302780,3785.98,1.2504062355505647,6037,"Los Angeles"
49582,3,5,2950,1188357,14389.72,1.2108920130903424,6037,"Los Angeles"
49583,3,3,1423,921000,11216.18,1.2178262757871878,6037,"Los Angeles"
49584,1,2,965,182010,2171.76,1.1932091643316303,6037,"Los Angeles"
49586,1,2,1256,134714,1692.71,1.2565212227385425,6037,"Los Angeles"
49588,1,2,880,103708,1307.23,1.2604909939445366,6037,"Los Angeles"
49589,1,2,900,287000,3528.79,1.2295435540069686,6037,"Los Angeles"
49590,2,3,1148,132832,1656.94,1.247395205974464,6037,"Los Angeles"
49594,1,2,528,21422,389.68,1.819064513117356,6037,"Los Angeles"
49600,2,5,2016,243715,3107.49,1.275050776521757,6037,"Los Angeles"
49601,1,2,980,152340,1888.3,1.2395299986871473,6037,"Los Angeles"
49603,1,2,1126,160095,1987.95,1.2417314719385366,6037,"Los Angeles"
49605,1,2,1241,248228,3137.6,1.2639992265175564,6037,"Los Angeles"
49609,1,2,1024,22724,322.24,1.4180602006688965,6037,"Los Angeles"
49612,1,2,1029,275000,3352.63,1.219138181818182,6037,"Los Angeles"
49613,1,2,840,178700,2272.08,1.2714493564633464,6037,"Los Angeles"
49615,1,3,1135,92992,NULL,NULL,6037,"Los Angeles"
49621,1,3,1369,36306,597.65,1.646146642428249,6037,"Los Angeles"
49622,2,3,1080,258883,3233.43,1.248992788247973,6037,"Los Angeles"
49625,1,1,797,238171,2917.92,1.225136561546116,6037,"Los Angeles"
49627,1,1,559,108878,1403.54,1.2890942155440033,6037,"Los Angeles"
49628,1,1,778,124741,1621.51,1.2999013956918735,6037,"Los Angeles"
49629,2,2,1347,218901,2843.08,1.2987971731513333,6037,"Los Angeles"
49630,1,1,735,195742,2392.32,1.222180216816013,6037,"Los Angeles"
49631,2,2,1234,339529,4255.36,1.2533126772676266,6037,"Los Angeles"
49633,1,1,500,168957,2120.19,1.2548695822013887,6037,"Los Angeles"
49634,2,2,1428,425000,5172.64,1.2170917647058825,6037,"Los Angeles"
49635,1,1,624,134717,1587.36,1.178292271947861,6037,"Los Angeles"
49636,1,1,1010,42616,582.98,1.3679838558287967,6037,"Los Angeles"
49637,1,2,1841,639000,7847.49,1.2280892018779344,6037,"Los Angeles"
49640,1,1,837,294363,3602.84,1.223944585426837,6037,"Los Angeles"
49641,1,2,572,94393,1179.94,1.2500291335162566,6037,"Los Angeles"
49643,1,3,1057,151503,1929.15,1.273341121957981,6037,"Los Angeles"
49644,1,2,720,216177,2727.81,1.261840991409817,6037,"Los Angeles"
49648,1,2,744,195427,2487.6,1.2729049721891037,6037,"Los Angeles"
49650,2,4,1326,242550,3061.46,1.2621974850546278,6037,"Los Angeles"
49652,1,2,1004,135851,1698.7,1.2504140565766906,6037,"Los Angeles"
49653,1,3,912,94256,1244.55,1.3203933967068409,6037,"Los Angeles"
49655,2,3,1921,305855,3852.86,1.2597014925373133,6037,"Los Angeles"
49657,1,3,777,26038,451.39,1.7335816883017128,6037,"Los Angeles"
49662,1,2,896,35775,566.17,1.5825856044723967,6037,"Los Angeles"
49664,1,2,992,161667,1988.3,1.2298737528376231,6037,"Los Angeles"
49665,1,3,956,141807,1761.32,1.2420543414641025,6037,"Los Angeles"
49666,2,2,955,184555,2262.98,1.2261818969954756,6037,"Los Angeles"
49667,2,3,836,275660,3461.01,1.255535804977146,6037,"Los Angeles"
49669,1,2,724,285000,3540.5,1.242280701754386,6037,"Los Angeles"
49670,2,2,702,138314,1675.41,1.2113090504215047,6037,"Los Angeles"
